GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,PseudorangeRateMetersPerSecond,Constellation,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:54:16.426042+00:00,G32,7757381.243971484,17828597.19653213,18393927.46552469,21305190.44168148,43.5,289.03643798828125,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G10,14644658.06768426,-4812768.212221221,22095589.568763413,22737102.92515302,46.4,-475.6471252441406,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G21,23131900.126667127,-12043742.705381025,4522028.574254613,24076724.88873706,47.6,-475.3610229492188,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G27,25045541.551844552,4800680.00864646,8062151.47751005,21203877.39678094,41.6,212.18038940429688,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G32,-1675649.2453255858,17362350.787838206,20136941.096047744,22849669.156781703,37.8,395.095458984375,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G08,15768882.376324773,1959079.7031152328,21844402.473221924,21696571.679535035,48.2,-313.3022155761719,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G10,23087633.534754623,13305018.966323582,-3096098.3555785045,22230039.84002225,43.5,575.3602294921875,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G27,5163677.426946698,25837007.83193349,-3381127.364594509,23744972.1011715,40.7,-465.9339904785156,G,,,,,,,
2024-04-13 16:54:17.426042+00:00,G32,7755254.571830426,17827748.972178414,18395646.44292808,21305477.043921307,42.1,289.2563171386719,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G10,14645115.31915126,-4810116.677826986,22095897.275145706,22736631.980619367,44.2,-474.8070373535156,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G21,23131529.85938716,-12043230.52725013,4525193.902270287,24076252.09891105,49.7,-474.82763671875,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G27,25046379.96136661,4801324.817770807,8059243.783450427,21204086.66674489,39.2,212.7607269287109,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G32,-1677783.4771405598,17363684.83685352,20135568.286602803,22850059.761160456,38.6,394.69049072265625,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G08,15769323.975155365,1961697.8213019075,21843936.460125748,21696257.191233777,45.4,-313.123291015625,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G10,23087213.361888837,13305080.556085562,-3099217.9577633007,22230618.453660414,42.7,575.715576171875,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G27,5163449.091887157,25837462.35043625,-3377988.740574366,23744505.617417917,42.1,-466.01898193359375,G,,,,,,,
2024-04-13 16:54:18.426042+00:00,G32,7753127.656062316,17826900.782243572,18397365.037855465,21305769.055728637,41.3,289.2453918457031,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G10,14645572.73676734,-4807465.137611244,22096204.531165514,22736152.590180326,42.2,-475.723388671875,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G21,23131159.29256144,-12042718.10023722,4528359.13301288,24075777.249959342,49.4,-475.10833740234375,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G27,25047218.07622848,4801969.430117988,8056335.92150764,21204302.53289115,40.5,212.27720642089844,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G32,-1679917.4879125906,17365018.923452716,20134195.05271373,22850455.810007144,35.3,393.8875427246094,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G08,15769765.720832087,1964315.845829951,21843470.00529531,21695943.92444776,46.9,-313.5815124511719,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G10,23086792.844027355,13305142.003169116,-3102337.496042007,22231187.155574903,41.9,575.0902099609375,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G27,5163220.740730038,25837916.49017171,-3374850.044624267,23744031.630070694,33.3,-467.960693359375,G,,,,,,,
2024-04-13 16:54:19.426042+00:00,G32,7751000.49664734,17826052.626753293,18399083.25031775,21306058.345301997,38.9,288.6961975097656,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G10,14646030.32050023,-4804813.59179567,22096511.33679975,22735682.51815756,37.3,-474.9269714355469,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G21,23130788.42623253,-12042205.424307652,4531524.266405313,24075301.179492403,49.8,-474.7986450195313,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G27,25048055.896422632,4802613.845746538,8053427.891629009,21204513.26867339,40.6,212.61917114257807,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G32,-1682051.2776649715,17366353.047620244,20132821.3943676,22850848.508412022,41.4,394.1634216308594,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G08,15770207.61333861,1966933.7766475268,21843003.10874205,21695630.936865225,42.9,-313.27020263671875,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G10,23086371.981199373,13305203.307618609,-3105456.9700380974,22231775.96014023,41.1,575.750244140625,G,,,,,,,
2024-04-13 16:54:20.426042+00:00,G27,7748873.093672682,17825204.505775902,18400801.080239438,21306351.857828043,40.1,288.8608703613281,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G10,14646488.07036955,-4802162.040301282,22096817.69206009,22735205.570749,35.6,-474.96673583984375,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G21,23130417.26044372,-12041692.499428311,4534689.302363154,24074825.423129376,50.3,-474.5791320800781,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G27,25048893.42189274,4803258.064677124,8050519.693931449,21204724.63266347,40.9,212.70350646972656,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G32,-1684184.8463195926,17367687.20927707,20131447.311616827,22851243.33574348,35.5,392.7376098632813,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G08,15770649.65263638,1969551.6135712853,21842535.770500887,21695332.32826211,33.5,-313.6705627441406,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G10,23085950.773333244,13305264.469492666,-3108576.3801245824,22232342.847232077,43.9,575.3011474609375,G,,,,,,,
2024-04-13 16:54:21.426042+00:00,G27,7746745.447037705,17824356.41930473,18402518.5276968,21306630.04906292,38.9,288.4632873535156,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G10,14646945.986348176,-4799510.483319597,22097123.596927032,22734736.092033632,35.0,-473.6373291015625,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G21,23130045.795237463,-12041179.32556502,4537854.240808959,24074350.85338116,49.9,-473.1638488769531,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G27,25049730.652586844,4803902.086934111,8047611.328516675,21204940.812913645,42.0,213.6680145263672,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G32,-1686318.193922611,17369021.408421926,20130072.80443371,22851628.28625168,31.2,390.4826049804688,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G08,15771091.838757552,1972169.3568368885,21842067.990531955,21695014.245215997,35.2,-313.99664306640625,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G10,23085529.220462058,13305325.488835089,-3111695.7258966155,22232920.553458914,43.3,575.7767333984375,G,,,,,,,
2024-04-13 16:54:22.426042+00:00,G27,5162535.588431925,25839276.64014353,-3365433.5021574846,23740300.72501856,21.2,-466.8577270507813,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G10,14647403.947954722,-4796859.475499809,22097429.00589778,22734241.72930777,35.9,-473.140625,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G21,23129674.030067608,-12040665.905261865,4541019.077934515,24073881.064992603,50.6,-471.7867736816406,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G27,25050567.581173196,4804545.875343484,8044702.839147278,21205147.674747545,42.1,214.5907287597656,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G32,-1688451.3259605914,17370355.646930195,20128697.87064472,22852023.392786607,31.0,389.4264831542969,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G08,15771533.97892257,1974784.5725087044,21841600.071453776,21694703.66576351,36.9,-311.177734375,G,,,,,,,
2024-04-13 16:54:23.426042+00:00,G10,23085107.39635044,13305386.273250392,-3114814.8421083763,22233496.44486311,44.2,576.190673828125,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G10,14647862.316671597,-4794207.3528106725,22097734.055500645,22733780.94080084,42.2,-472.16802978515625,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G21,23129301.966744192,-12040152.230750814,4544183.824843702,24073409.81078575,49.6,-470.3562316894531,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G27,25051404.2295374,4805189.541599891,8041794.094601239,21205369.229664788,41.4,215.37831115722656,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G32,-1690584.225363389,17371689.91867322,20127322.517172176,22852432.31989399,32.1,390.9393310546875,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G08,15771976.651297424,1977404.5615508195,21841131.105569977,21694388.584154848,42.7,-311.14215087890625,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G10,23084685.079599977,13305447.10013365,-3117934.224637785,22234070.242241178,45.9,576.33349609375,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G27,5162078.740005763,25840181.5104641,-3359155.4653441263,23739360.568021663,35.3,287.2601013183594,G,,,,,,,
2024-04-13 16:54:24.426042+00:00,G32,7740361.046385855,17821812.36774826,18407668.57425144,21307490.449089803,23.7,-468.5268249511719,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G10,14648320.73098902,-4791555.779510733,22098038.60918628,22733306.40152233,46.2,-472.3142700195313,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G21,23128929.603536475,-12039638.309723038,4547348.470327897,24072940.336501118,48.6,-469.54925537109375,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G27,25052240.57569994,4805832.974064932,8038885.226269443,21205586.282425847,40.7,215.69004821777344,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G32,-1692716.9092505611,17373024.229750253,20125946.737066083,22852833.42930382,32.0,388.3893737792969,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G08,15772419.277694227,1980022.0229601448,21840662.000588305,21694071.72262397,46.1,-310.9836120605469,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G10,23084262.49159294,13305507.692189025,-3121053.3774095164,22234648.855879344,46.0,576.0946655273438,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G27,5161850.291216696,25840633.37741283,-3356016.3397368635,23738891.36203411,34.8,286.4110107421875,G,,,,,,,
2024-04-13 16:54:25.426042+00:00,G32,7738232.426102867,17820964.420033194,18409384.490999307,21307793.838439096,30.2,-470.0353698730469,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G10,14648779.311401818,-4788904.200941507,22098342.71246373,22732834.82878084,46.6,-471.6292114257813,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G21,23128556.941074263,-12039124.13956401,4550513.018052236,24072469.67560167,50.0,-468.28460693359375,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G27,25053076.62694225,4806476.210002504,8035976.190406461,21205802.148572102,41.2,216.2759552001953,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G32,-1694849.372006095,17374358.57814455,20124570.532587502,22853213.87765585,32.5,389.2171630859375,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G08,15772862.05080622,1982639.3902514488,21840192.45396986,21693760.51496365,48.4,-310.6197204589844,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G10,23083839.55850925,13305568.14191677,-3124172.4657631773,22235223.560668733,45.8,576.0186767578125,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G27,5161621.827746112,25841084.862048328,-3352877.167090559,23740747.083456475,37.1,-471.9212341308594,G,,,,,,,
2024-04-13 16:54:26.426042+00:00,G32,7736103.562264572,17820116.507033832,18411100.025172725,21308069.97054828,36.7,286.03839111328125,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G10,14649238.057903817,-4786252.617172966,22098646.365327563,22732366.8507842,45.4,-471.8851013183594,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G21,23128183.97940391,-12038609.720244529,4553677.467907614,24072001.702035755,47.6,-468.8262634277344,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G27,25053912.383205917,4807119.249431558,8033066.987137031,21206023.389385425,41.2,216.0151824951172,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G32,-1696981.6135184355,17375692.963756196,20123193.903810386,22853583.8209768,30.1,389.8927307128906,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G08,15773304.970626991,1985256.6634319,21839722.465715516,21693447.248177636,42.9,-310.6652526855469,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G10,23083416.28034209,13305628.449366309,-3127291.489591052,22235798.544661608,44.4,575.760498046875,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G27,5161393.346017033,25841535.971333083,-3349737.8990275613,23740301.295661125,34.9,-472.0900573730469,G,,,,,,,
2024-04-13 16:54:27.426042+00:00,G32,7733974.455230108,17819268.62892656,18412815.176477376,21308364.041481297,36.2,286.0911865234375,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G10,14649696.970493468,-4783601.028248237,22098949.5677754,22731900.059402365,38.9,-469.8851013183594,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G21,23127810.718562063,-12038095.05172225,4556841.819866719,24071532.541855037,49.7,-468.3190307617188,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G27,25054747.844485685,4807762.092412545,8030157.616400331,21206237.44070904,41.5,217.271484375,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G32,-1699113.650189642,17377027.396821592,20121816.84014068,22851631.279918328,50.1,-308.63623046875,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G08,15773748.03712193,1987873.842342487,21839252.03585604,21693143.264907453,48.2,577.5961303710938,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G10,23082992.65707996,13305688.614588017,-3130410.448819096,22236374.750169728,39.6,-468.664794921875,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G27,5161164.847696814,25841986.70186276,-3346598.5592399384,23739810.24200096,38.9,290.3025207519531,G,,,,,,,
2024-04-13 16:54:28.426042+00:00,G32,7731845.104897493,17818420.785704434,18414529.94499028,21308656.367392544,20.1,390.9444274902344,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G10,14650156.04918658,-4780949.434110144,22099252.31981633,22731420.70386376,45.8,-470.1890869140625,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G21,23127437.158594377,-12037580.13396694,4560006.073826702,24071065.47570044,50.3,-469.74847412109375,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G27,25055583.010712083,4808404.738956347,8027248.078359353,21206454.80757401,45.4,216.99362182617188,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G32,15774191.2502945,1990490.927049032,21838781.164381817,21692834.15127325,52.3,-308.3923034667969,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G08,23082568.688712448,13305748.637631562,-3133529.3433678723,22236953.643011373,45.8,577.4727783203125,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G10,5160936.331009995,25842437.057028346,-3343459.1241102912,23737012.269555565,38.2,292.0539855957031,G,,,,,,,
2024-04-13 16:54:29.426042+00:00,G27,7729715.511297578,17817572.97741317,18416244.33068158,21308945.936169382,23.4,-465.27777099609375,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G10,14650615.293943493,-4778297.835021691,22099554.62142287,22730951.22514839,46.8,-472.1902770996094,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G21,23127063.29953528,-12037064.966933114,4563170.229779407,24070594.814801,50.2,-472.8392028808594,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G27,25056417.88185417,4809047.18910328,8024338.373043048,21206672.174439,44.4,214.77915954589844,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G32,-1703377.0090788882,17379696.342642996,20119061.47268929,22854788.998929378,33.9,396.1058044433594,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G08,15774634.610118777,1993107.9174434152,21838309.85131443,21692525.386643417,51.1,-310.0091247558594,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G10,23082144.375219185,13305808.518548489,-3136648.17322908,22237529.84851949,47.1,575.678466796875,G,,,,,,,
2024-04-13 16:54:30.426042+00:00,G27,7727585.674464998,17816725.204099983,18417958.33351843,21309232.25920573,37.5,291.8335266113281,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G10,14651074.704774491,-4775646.2309575,22099856.47260051,22730481.467229545,47.2,-471.9479675292969,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G21,23126689.14142666,-12036549.550585443,4566334.287653668,24070120.838360183,49.9,-473.4275512695313,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G27,25057252.457891025,4809689.442901468,8021428.500445377,21206882.63101776,43.8,214.90451049804688,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G32,-1705508.3647728153,17381030.876292333,20117683.14728556,22855180.82482337,34.9,397.1999816894531,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G08,15775078.116581416,1995724.81349254,21837838.096662037,21692213.89977961,51.1,-309.4966735839844,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G10,23081719.716589563,13305868.257388895,-3139766.9383229143,22238104.8674128,46.3,576.1446533203125,G,,,,,,,
2024-04-13 16:54:31.426042+00:00,G27,7725455.594575843,17815877.465868272,18419671.953354303,21309534.7411437,36.9,293.58502197265625,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G10,14651534.28167988,-4772994.621949816,22100157.873348106,22730007.80046192,47.0,-471.9291687011719,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G21,23126314.684312243,-12036033.8848915,4569498.247362132,24069645.36120064,50.1,-473.9370727539063,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G27,25058086.738753226,4810331.500361768,8018518.460729445,21207096.682341367,42.8,214.98768615722656,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G32,-1707639.4989596447,17382365.44684262,20116304.39776444,22855571.74330605,35.4,399.5250549316406,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G08,15775521.769659646,1998341.615107459,21837365.900442854,21691903.0062232,51.5,-309.2677307128906,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G10,23081294.71280801,13305927.85420338,-3142885.638607352,22238676.57076474,46.2,576.46533203125,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G27,5160250.687898263,25843785.83549515,-3334040.4900134825,23737950.589064974,32.3,-463.6980895996094,G,,,,,,,
2024-04-13 16:54:32.426042+00:00,G32,7723325.271361457,17815029.76264475,18421385.190400124,21309810.245045044,37.4,294.4450378417969,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G10,14651994.024640074,-4770343.008145368,22100458.82365156,22729539.50836136,43.3,-470.3756713867188,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G21,23125939.92823969,-12035517.969823675,4572662.108785764,24069173.19958247,50.2,-472.2492370605469,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G27,25058920.724400617,4810973.361517567,8015608.253956335,21207314.328409832,43.7,216.95155334472656,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G32,-1709770.4114236217,17383700.054128334,20114925.224267814,22855986.638387896,33.3,401.6147766113281,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G08,15775965.569329347,2000958.3221910936,21836893.262676567,21691596.928926893,52.2,-307.54864501953125,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G10,23080869.363877945,13305987.309040166,-3146004.2738994453,22239256.37101771,47.3,578.6569213867188,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G27,5160022.106039396,25844234.67180002,-3330900.795225308,23737483.512003984,33.3,-461.7380676269531,G,,,,,,,
2024-04-13 16:54:33.426042+00:00,G32,7721194.705360675,17814182.094677225,18423098.044217672,21310129.234889,32.4,296.24920654296875,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G10,14652453.93366357,-4767691.389529083,22100759.323515102,22729067.62151595,44.3,-469.8035278320313,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G21,23125564.87324824,-12035001.805343296,4575825.871875514,24068702.538683027,50.5,-471.4598693847656,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G27,25059754.41480712,4811615.026413113,8012697.880138019,21207530.508660004,45.0,217.9208221435547,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G32,-1711901.1025619097,17385034.69836818,20113545.62654056,22856364.08530247,33.2,402.4235229492188,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G08,15776409.515580198,2003574.9347283195,21836420.18336812,21691290.537526667,51.3,-306.9296875,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G10,23080443.669781342,13306046.621950192,-3149122.8441756824,22239840.35932294,43.6,580.0421142578125,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G27,5159793.507323742,25844683.12923427,-3327761.029715772,23737028.71989628,34.7,-460.444091796875,G,,,,,,,
2024-04-13 16:54:34.426042+00:00,G32,7719063.896038241,17813334.461786088,18424810.515232347,21310411.02086873,35.7,297.3661499023437,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G10,14652914.008738045,-4765039.766205672,22101059.372929443,22728596.67698229,41.7,-471.4461669921875,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G21,23125189.51937341,-12034485.391406382,4578989.536614011,24068228.56224221,48.6,-472.4721374511719,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G27,25060587.809923664,4812256.495074932,8009787.339366758,21207748.43393196,46.0,217.11871337890625,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G32,-1714031.5718498742,17386369.379203174,20112165.604924545,22856772.419102445,33.2,399.626220703125,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G08,15776853.608399626,2006191.4526903965,21835946.662524857,21690980.237277664,49.3,-308.33416748046875,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G10,23080017.630486008,13306105.792986494,-3152241.3495152653,22240414.750008408,40.8,579.5610961914062,G,,,,,,,
2024-04-13 16:54:35.426042+00:00,G27,7716932.843784173,17812486.864159986,18426522.603125647,21310705.126702186,42.6,296.473876953125,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G10,14653374.249863356,-4762388.138209628,22101358.971893217,22728123.289418157,41.6,-472.31842041015625,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G21,23124813.866663333,-12033968.727985872,4582153.10287891,24067756.40062404,47.8,-472.6816101074219,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G27,25061420.9097182,4812897.767542443,8006876.631675565,21207965.20748953,46.7,217.04000854492188,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G32,-1716161.8194599068,17387704.096710905,20110785.159310427,22857181.904616795,38.5,400.2937316894531,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G08,15777297.847764352,2008807.8759855705,21835472.700165555,21690669.657825176,47.1,-309.0710144042969,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G10,23079591.24600617,13306164.822195748,-3155359.789657256,22240998.45911016,48.5,579.57861328125,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G27,5159336.257294317,25845578.911035508,-3321481.2617966537,23733768.76585348,44.3,295.9486694335937,G,,,,,,,
2024-04-13 16:54:36.426042+00:00,G32,7714801.548600131,17811639.301832937,18428234.30789133,21311006.42202534,23.7,-460.3213806152344,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G10,14653834.65703083,-4759736.505624562,22101658.12039951,22727649.62265053,43.7,-472.6525268554688,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G21,23124437.915163957,-12033451.815052632,4585316.570564099,24067289.64857337,44.7,-472.6683044433594,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G27,25062253.714144077,4813538.8438442135,8003965.757148232,21208183.16766192,46.4,217.0220947265625,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G32,-1718291.8454096727,17389038.850872196,20109404.28968887,22857584.54964579,35.3,399.3040771484375,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G08,15777742.233652037,2011424.204527967,21834998.296307936,21690361.765706223,48.5,-309.5943603515625,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G10,23079164.51630829,13306223.70963122,-3158478.1646906543,22241576.7586444,48.0,579.6945190429688,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G27,5159107.609450372,25846026.228400026,-3318341.308585525,23735648.184671536,36.5,-460.8948974609375,G,,,,,,,
2024-04-13 16:54:37.426042+00:00,G32,7712670.010345317,17810791.774782404,18429945.629637484,21311289.74362424,40.5,295.26776123046875,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G10,14654295.230230082,-4757084.868543865,22101956.818440337,22727178.95732036,45.7,-471.6126708984375,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G21,23124061.66489673,-12032934.65254258,4588479.939772618,24066812.077387694,46.8,-471.05224609375,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G27,25063086.223167893,4814179.724018709,8001054.71582249,21208399.906319063,47.1,218.5237274169922,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G32,-1720421.6496181078,17390373.641605996,20108022.99611449,22857986.252363022,40.3,399.7120056152344,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G08,15778186.766052246,2014040.4383017544,21834523.45095705,21690051.500357658,43.8,-308.7460632324219,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G10,23078737.44139002,13306282.455341808,-3161596.4744764823,22242156.83810085,46.4,581.2407836914062,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G27,5158878.94274666,25846473.17039057,-3315201.260252619,23735184.7023554,36.6,-460.238525390625,G,,,,,,,
2024-04-13 16:54:38.426042+00:00,G32,7710538.229330431,17809944.283165216,18431656.568109784,21311593.41217701,39.3,295.773681640625,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G10,14654755.969465464,-4754433.226976068,22102255.066017263,22726704.97644882,34.2,-469.4259643554688,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G21,23123685.115928013,-12032417.240454536,4591643.210227108,24066343.510514382,46.3,-470.0345153808594,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G27,25063918.43673856,4814820.408091076,7998143.507797755,21208619.36721017,46.7,219.0185546875,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G32,-1722551.2320926934,17391708.468886558,20106641.27858471,22858380.486387067,39.6,398.12689208984375,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G08,15778631.444935534,2016656.5771792568,21834048.164138258,21689746.609676152,37.1,-308.0569152832031,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G10,23078310.02123754,13306341.059378147,-3164714.718959284,22242737.859869067,46.9,581.2557983398438,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G27,5158650.258934555,25846919.73347381,-3312061.1416232567,23734742.19520098,32.6,-461.9759216308594,G,,,,,,,
2024-04-13 16:54:39.426042+00:00,G32,7708406.205382774,17809096.82694624,18433367.123441808,21311887.79721395,39.8,294.6116943359375,G,,,,,,,
2024-04-13 16:54:40.426042+00:00,G10,14655216.874701552,-4751781.581158279,22102552.863106217,22726247.18937934,30.9,-470.4630432128906,G,,,,,,,
2024-04-13 16:54:40.426042+00:00,G21,23123308.268288463,-12031899.578737857,4594806.381951444,24065875.22284455,46.5,-468.5738525390625,G,,,,,,,
2024-04-13 16:54:40.426042+00:00,G27,25064750.354815267,4815460.896093879,7995232.133137842,21208841.829538733,47.2,219.69253540039065,G,,,,,,,
