GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:54:15.426042+00:00,G27,7759507.672492773,17829445.45525,18392208.10568285,21304901.15210821,31.1,,,,,,,
2024-04-13 16:54:16.426042+00:00,G10,14644200.982348522,-4815419.740862699,22095281.41200806,22737580.500769418,45.2,,,,,,,
2024-04-13 16:54:16.426042+00:00,G21,23132270.094419267,-12044254.63447146,4518863.149127351,24077203.92574108,47.2,,,,,,,
2024-04-13 16:54:16.426042+00:00,G27,25044702.84773023,4800035.002732796,8065059.003529672,21203664.84617636,42.0,,,,,,,
2024-04-13 16:54:16.426042+00:00,G32,-1673514.7927087713,17361016.776570287,20138313.48093554,22849266.51175271,40.3,,,,,,,
2024-04-13 16:54:16.426042+00:00,G08,15768440.924419818,1956461.4913030537,21844868.04465799,21696883.16639884,48.2,,,,,,,
2024-04-13 16:54:16.426042+00:00,G10,23088053.36264976,13304957.233831177,-3092978.689461055,22229460.03976931,42.8,,,,,,,
2024-04-13 16:54:16.426042+00:00,G27,5163905.746021828,25836552.93465828,-3384265.9167641057,23745437.39831017,35.1,,,,,,,
2024-04-13 16:54:16.426042+00:00,G32,7757381.244074178,17828597.196548983,18393927.465480115,21305190.44168157,43.5,,,,,,,
2024-04-13 16:54:17.426042+00:00,G10,14644658.06768426,-4812768.212221221,22095589.568763413,22737102.92515302,46.4,,,,,,,
2024-04-13 16:54:17.426042+00:00,G21,23131900.126716133,-12043742.705172628,4522028.574435575,24076724.88873712,47.6,,,,,,,
2024-04-13 16:54:17.426042+00:00,G27,25045541.551844552,4800680.00864646,8062151.47751005,21203877.39678124,41.6,,,,,,,
2024-04-13 16:54:17.426042+00:00,G32,-1675649.2454029229,17362350.78786927,20136941.09604204,22849669.156781703,37.8,,,,,,,
2024-04-13 16:54:17.426042+00:00,G08,15768882.376380311,1959079.7030513852,21844402.473315537,21696571.679535035,48.2,,,,,,,
2024-04-13 16:54:17.426042+00:00,G10,23087633.534754623,13305018.966323582,-3096098.3555785045,22230039.84002228,43.5,,,,,,,
2024-04-13 16:54:17.426042+00:00,G27,5163677.427003393,25837007.831932917,-3381127.364674534,23744972.101171374,40.7,,,,,,,
2024-04-13 16:54:17.426042+00:00,G32,7755254.571933133,17827748.97219527,18395646.44288352,21305477.0439214,42.1,,,,,,,
2024-04-13 16:54:18.426042+00:00,G10,14645115.31915126,-4810116.677826986,22095897.275145706,22736631.980619367,44.2,,,,,,,
2024-04-13 16:54:18.426042+00:00,G21,23131529.85943614,-12043230.527041722,4525193.90245124,24076252.09891111,49.7,,,,,,,
2024-04-13 16:54:18.426042+00:00,G27,25046379.96136661,4801324.817770807,8059243.783450427,21204086.666745197,39.2,,,,,,,
2024-04-13 16:54:18.426042+00:00,G32,-1677783.477217893,17363684.836884573,20135568.286597088,22850059.761160456,38.6,,,,,,,
2024-04-13 16:54:18.426042+00:00,G08,15769323.9752109,1961697.8212380605,21843936.46021937,21696257.191233777,45.4,,,,,,,
2024-04-13 16:54:18.426042+00:00,G10,23087213.361888837,13305080.556085562,-3099217.9577633007,22230618.453660443,42.7,,,,,,,
2024-04-13 16:54:18.426042+00:00,G27,5163449.091943858,25837462.350435685,-3377988.7406543936,23744505.61741779,42.1,,,,,,,
2024-04-13 16:54:18.426042+00:00,G32,7753127.656165042,17826900.782260433,18397365.03781091,21305769.05572873,41.3,,,,,,,
2024-04-13 16:54:19.426042+00:00,G10,14645572.73676734,-4807465.137611244,22096204.531165514,22736152.590180326,42.2,,,,,,,
2024-04-13 16:54:19.426042+00:00,G21,23131159.29261049,-12042718.100028628,4528359.133193831,24075777.24995941,49.4,,,,,,,
2024-04-13 16:54:19.426042+00:00,G27,25047218.07622848,4801969.430117988,8056335.92150764,21204302.53289145,40.5,,,,,,,
2024-04-13 16:54:19.426042+00:00,G32,-1679917.487989908,17365018.923483767,20134195.05270802,22850455.810007144,35.3,,,,,,,
2024-04-13 16:54:19.426042+00:00,G08,15769765.72088763,1964315.8457660915,21843470.00538894,21695943.92444776,46.9,,,,,,,
2024-04-13 16:54:19.426042+00:00,G10,23086792.844027355,13305142.003169116,-3102337.496042007,22231187.155574936,41.9,,,,,,,
2024-04-13 16:54:19.426042+00:00,G27,5163220.74078674,25837916.490171146,-3374850.044704293,23744031.63007057,33.3,,,,,,,
2024-04-13 16:54:19.426042+00:00,G32,7751000.496750064,17826052.62677016,18399083.250273213,21306058.345302083,38.9,,,,,,,
2024-04-13 16:54:20.426042+00:00,G10,14646030.32050023,-4804813.59179567,22096511.33679975,22735682.51815756,37.3,,,,,,,
2024-04-13 16:54:20.426042+00:00,G21,23130788.42628148,-12042205.424099213,4531524.266586259,24075301.179492462,49.8,,,,,,,
2024-04-13 16:54:20.426042+00:00,G27,25048055.896422632,4802613.845746538,8053427.891629009,21204513.26867369,40.6,,,,,,,
2024-04-13 16:54:20.426042+00:00,G32,-1682051.27774229,17366353.0476513,20132821.39436189,22850848.508412022,41.4,,,,,,,
2024-04-13 16:54:20.426042+00:00,G08,15770207.613394149,1966933.77658363,21843003.108835697,21695630.936865225,42.9,,,,,,,
2024-04-13 16:54:20.426042+00:00,G10,23086371.981199373,13305203.307618609,-3105456.9700380974,22231775.960140254,41.1,,,,,,,
2024-04-13 16:54:20.426042+00:00,G27,7748873.09377541,17825204.505792774,18400801.08019491,21306351.857828133,40.1,,,,,,,
2024-04-13 16:54:21.426042+00:00,G10,14646488.07036955,-4802162.040301282,22096817.69206009,22735205.570749,35.6,,,,,,,
2024-04-13 16:54:21.426042+00:00,G21,23130417.260492645,-12041692.49921986,4534689.302544092,24074825.42312944,50.3,,,,,,,
2024-04-13 16:54:21.426042+00:00,G27,25048893.42189274,4803258.064677124,8050519.693931449,21204724.632663768,40.9,,,,,,,
2024-04-13 16:54:21.426042+00:00,G32,-1684184.8463969082,17367687.209308118,20131447.311611105,22851243.33574348,35.5,,,,,,,
2024-04-13 16:54:21.426042+00:00,G08,15770649.652691923,1969551.6135074,21842535.77059454,21695332.32826211,33.5,,,,,,,
2024-04-13 16:54:21.426042+00:00,G10,23085950.773333244,13305264.469492666,-3108576.3801245824,22232342.847232103,43.9,,,,,,,
2024-04-13 16:54:21.426042+00:00,G27,7746745.447140421,17824356.419321597,18402518.52765229,21306630.04906301,38.9,,,,,,,
2024-04-13 16:54:22.426042+00:00,G10,14646945.986348176,-4799510.483319597,22097123.596927032,22734736.092033632,35.0,,,,,,,
2024-04-13 16:54:22.426042+00:00,G21,23130045.795286365,-12041179.325356554,4537854.240989891,24074350.85338122,49.9,,,,,,,
2024-04-13 16:54:22.426042+00:00,G27,25049730.652586844,4803902.086934111,8047611.328516675,21204940.812913943,42.0,,,,,,,
2024-04-13 16:54:22.426042+00:00,G32,-1686318.193999907,17369021.408452958,20130072.804427985,22851628.28625168,31.2,,,,,,,
2024-04-13 16:54:22.426042+00:00,G08,15771091.838813094,1972169.3567729795,21842067.990625616,21695014.245215997,35.2,,,,,,,
2024-04-13 16:54:22.426042+00:00,G10,23085529.220462058,13305325.488835089,-3111695.7258966155,22232920.553458944,43.3,,,,,,,
2024-04-13 16:54:22.426042+00:00,G27,5162535.588488647,25839276.640142992,-3365433.5022375244,23740300.725018434,21.2,,,,,,,
2024-04-13 16:54:23.426042+00:00,G10,14647403.947954722,-4796859.475499809,22097429.00589778,22734241.72930777,35.9,,,,,,,
2024-04-13 16:54:23.426042+00:00,G21,23129674.03011649,-12040665.905053385,4541019.078115445,24073881.064992663,50.6,,,,,,,
2024-04-13 16:54:23.426042+00:00,G27,25050567.581173196,4804545.875343484,8044702.839147278,21205147.674747847,42.1,,,,,,,
2024-04-13 16:54:23.426042+00:00,G32,-1688451.3260377888,17370355.64696125,20128697.870638985,22852023.392786607,31.0,,,,,,,
2024-04-13 16:54:23.426042+00:00,G08,15771533.978978109,1974784.5724447872,21841600.07154744,21694703.66576351,36.9,,,,,,,
2024-04-13 16:54:23.426042+00:00,G10,23085107.39635044,13305386.273250392,-3114814.8421083763,22233496.44486314,44.2,,,,,,,
2024-04-13 16:54:24.426042+00:00,G10,14647862.316671597,-4794207.3528106725,22097734.055500645,22733780.94080084,42.2,,,,,,,
2024-04-13 16:54:24.426042+00:00,G21,23129301.966793142,-12040152.230542151,4544183.825024629,24073409.81078581,49.6,,,,,,,
2024-04-13 16:54:24.426042+00:00,G27,25051404.2295374,4805189.541599891,8041794.094601239,21205369.22966509,41.4,,,,,,,
2024-04-13 16:54:24.426042+00:00,G32,-1690584.2254405627,17371689.91870426,20127322.517166432,22852432.31989399,32.1,,,,,,,
2024-04-13 16:54:24.426042+00:00,G08,15771976.651352964,1977404.561486906,21841131.10566365,21694388.584154848,42.7,,,,,,,
2024-04-13 16:54:24.426042+00:00,G10,23084685.079599977,13305447.10013365,-3117934.224637785,22234070.242241208,45.9,,,,,,,
2024-04-13 16:54:24.426042+00:00,G27,5162078.74006249,25840181.51046358,-3359155.465424164,23739360.568021547,35.3,,,,,,,
2024-04-13 16:54:24.426042+00:00,G32,7740361.046488609,17821812.367765144,18407668.57420695,21307490.44908989,23.7,,,,,,,
2024-04-13 16:54:25.426042+00:00,G10,14648320.73098902,-4791555.779510733,22098038.60918628,22733306.40152233,46.2,,,,,,,
2024-04-13 16:54:25.426042+00:00,G21,23128929.60358532,-12039638.30951453,4547348.470508814,24072940.336501174,48.6,,,,,,,
2024-04-13 16:54:25.426042+00:00,G27,25052240.57569994,4805832.974064932,8038885.226269443,21205586.282426145,40.7,,,,,,,
2024-04-13 16:54:25.426042+00:00,G32,-1692716.9093278628,17373024.229781277,20125946.73706033,22852833.42930382,32.0,,,,,,,
2024-04-13 16:54:25.426042+00:00,G08,15772419.277749777,1980022.0228962195,21840662.000681996,21694071.72262397,46.1,,,,,,,
2024-04-13 16:54:25.426042+00:00,G10,23084262.49159294,13305507.692189025,-3121053.3774095164,22234648.855879374,46.0,,,,,,,
2024-04-13 16:54:25.426042+00:00,G27,5161850.291273424,25840633.37741232,-3356016.339816898,23738891.36203399,34.8,,,,,,,
2024-04-13 16:54:25.426042+00:00,G32,7738232.426205614,17820964.420050077,18409384.49095484,21307793.838439185,30.2,,,,,,,
2024-04-13 16:54:26.426042+00:00,G10,14648779.311401818,-4788904.200941507,22098342.71246373,22732834.82878084,46.6,,,,,,,
2024-04-13 16:54:26.426042+00:00,G21,23128556.94112309,-12039124.139355484,4550513.018233147,24072469.67560173,50.0,,,,,,,
2024-04-13 16:54:26.426042+00:00,G27,25053076.62694225,4806476.210002504,8035976.190406461,21205802.148572404,41.2,,,,,,,
2024-04-13 16:54:26.426042+00:00,G32,-1694849.3720832523,17374358.578175582,20124570.53258176,22853213.87765585,32.5,,,,,,,
2024-04-13 16:54:26.426042+00:00,G08,15772862.050861768,1982639.390187488,21840192.45406356,21693760.51496365,48.4,,,,,,,
2024-04-13 16:54:26.426042+00:00,G10,23083839.55850925,13305568.14191677,-3124172.4657631773,22235223.560668763,45.8,,,,,,,
2024-04-13 16:54:26.426042+00:00,G27,5161621.827803034,25841084.86204779,-3352877.167170603,23740747.08345636,37.1,,,,,,,
2024-04-13 16:54:26.426042+00:00,G32,7736103.562367338,17820116.507050723,18411100.025128264,21308069.97054837,36.7,,,,,,,
2024-04-13 16:54:27.426042+00:00,G10,14649238.057903817,-4786252.617172966,22098646.365327563,22732366.8507842,45.4,,,,,,,
2024-04-13 16:54:27.426042+00:00,G21,23128183.979452714,-12038609.720035989,4553677.468088523,24072001.70203581,47.6,,,,,,,
2024-04-13 16:54:27.426042+00:00,G27,25053912.383205917,4807119.249431558,8033066.987137031,21206023.389385723,41.2,,,,,,,
2024-04-13 16:54:27.426042+00:00,G32,-1696981.613595738,17375692.963787217,20123193.90380461,22853583.8209768,30.1,,,,,,,
2024-04-13 16:54:27.426042+00:00,G08,15773304.970682532,1985256.66336795,21839722.46580921,21693447.248177636,42.9,,,,,,,
2024-04-13 16:54:27.426042+00:00,G10,23083416.28034209,13305628.449366309,-3127291.489591052,22235798.54466164,44.4,,,,,,,
2024-04-13 16:54:27.426042+00:00,G27,5161393.3460737765,25841535.971332587,-3349737.899107608,23740301.295661,34.9,,,,,,,
2024-04-13 16:54:27.426042+00:00,G32,7733974.455332877,17819268.628943454,18412815.17643293,21308364.041481387,36.2,,,,,,,
2024-04-13 16:54:28.426042+00:00,G10,14649696.970493468,-4783601.028248237,22098949.5677754,22731900.059402365,38.9,,,,,,,
2024-04-13 16:54:28.426042+00:00,G21,23127810.71861093,-12038095.05151353,4556841.820047623,24071532.541855093,49.7,,,,,,,
2024-04-13 16:54:28.426042+00:00,G27,25054747.844485685,4807762.092412545,8030157.616400331,21206237.440709338,41.5,,,,,,,
2024-04-13 16:54:28.426042+00:00,G32,-1699113.6502668196,17377027.396852627,20121816.840134904,22851631.279918328,50.1,,,,,,,
2024-04-13 16:54:28.426042+00:00,G08,15773748.03717748,1987873.842278524,21839252.035949755,21693143.264907453,48.2,,,,,,,
2024-04-13 16:54:28.426042+00:00,G10,23082992.65707996,13305688.614588017,-3130410.448819096,22236374.75016976,39.6,,,,,,,
2024-04-13 16:54:28.426042+00:00,G27,5161164.847753564,25841986.70186228,-3346598.559319989,23739810.242000837,38.9,,,,,,,
2024-04-13 16:54:28.426042+00:00,G32,7731845.105000261,17818420.785721328,18414529.94494584,21308656.367392637,20.1,,,,,,,
2024-04-13 16:54:29.426042+00:00,G10,14650156.04918658,-4780949.434110144,22099252.31981633,22731420.70386376,45.8,,,,,,,
2024-04-13 16:54:29.426042+00:00,G21,23127437.158643227,-12037580.133758202,4560006.0740076015,24071065.475700505,50.3,,,,,,,
2024-04-13 16:54:29.426042+00:00,G27,25055583.010712083,4808404.738956347,8027248.078359353,21206454.80757432,45.4,,,,,,,
2024-04-13 16:54:29.426042+00:00,G32,15774191.250350049,1990490.9269850552,21838781.164475545,21692834.15127325,52.3,,,,,,,
2024-04-13 16:54:29.426042+00:00,G08,23082568.688712448,13305748.637631562,-3133529.3433678723,22236953.6430114,45.8,,,,,,,
2024-04-13 16:54:29.426042+00:00,G10,5160936.331066748,25842437.05702788,-3343459.12419034,23737012.26955545,38.2,,,,,,,
2024-04-13 16:54:29.426042+00:00,G27,7729715.511400357,17817572.977430064,18416244.330637157,21308945.93616948,23.4,,,,,,,
2024-04-13 16:54:30.426042+00:00,G10,14650615.293943493,-4778297.835021691,22099554.62142287,22730951.22514839,46.8,,,,,,,
2024-04-13 16:54:30.426042+00:00,G21,23127063.29958411,-12037064.966724366,4563170.229960299,24070594.81480106,50.2,,,,,,,
2024-04-13 16:54:30.426042+00:00,G27,25056417.88185417,4809047.18910328,8024338.373043048,21206672.174439296,44.4,,,,,,,
2024-04-13 16:54:30.426042+00:00,G32,-1703377.0091561915,17379696.342674006,20119061.47268349,22854788.998929378,33.9,,,,,,,
2024-04-13 16:54:30.426042+00:00,G08,15774634.610174324,1993107.917379425,21838309.85140816,21692525.386643417,51.1,,,,,,,
2024-04-13 16:54:30.426042+00:00,G10,23082144.375219185,13305808.518548489,-3136648.17322908,22237529.84851952,47.1,,,,,,,
2024-04-13 16:54:30.426042+00:00,G27,7727585.674567791,17816725.20411689,18417958.33347401,21309232.25920582,37.5,,,,,,,
2024-04-13 16:54:31.426042+00:00,G10,14651074.704774491,-4775646.2309575,22099856.47260051,22730481.467229545,47.2,,,,,,,
2024-04-13 16:54:31.426042+00:00,G21,23126689.14147539,-12036549.550376844,4566334.287834555,24070120.838360243,49.9,,,,,,,
2024-04-13 16:54:31.426042+00:00,G27,25057252.457891025,4809689.442901468,8021428.500445377,21206882.631018057,43.8,,,,,,,
2024-04-13 16:54:31.426042+00:00,G32,-1705508.3648500992,17381030.876323335,20117683.147279765,22855180.82482337,34.9,,,,,,,
2024-04-13 16:54:31.426042+00:00,G08,15775078.116636964,1995724.8134285505,21837838.096755773,21692213.89977961,51.1,,,,,,,
2024-04-13 16:54:31.426042+00:00,G10,23081719.716589563,13305868.257388895,-3139766.9383229143,22238104.867412828,46.3,,,,,,,
2024-04-13 16:54:31.426042+00:00,G27,7725455.594678642,17815877.465885177,18419671.953309894,21309534.74114379,36.9,,,,,,,
2024-04-13 16:54:32.426042+00:00,G10,14651534.28167988,-4772994.621949816,22100157.873348106,22730007.80046192,47.0,,,,,,,
2024-04-13 16:54:32.426042+00:00,G21,23126314.684360955,-12036033.884682884,4569498.247543015,24069645.3612007,50.1,,,,,,,
2024-04-13 16:54:32.426042+00:00,G27,25058086.738753226,4810331.500361768,8018518.460729445,21207096.682341665,42.8,,,,,,,
2024-04-13 16:54:32.426042+00:00,G32,-1707639.4990369277,17382365.446873616,20116304.39775864,22855571.74330605,35.4,,,,,,,
2024-04-13 16:54:32.426042+00:00,G08,15775521.769715196,1998341.6150434464,21837365.90053661,21691903.0062232,51.5,,,,,,,
2024-04-13 16:54:32.426042+00:00,G10,23081294.71280801,13305927.85420338,-3142885.638607352,22238676.57076477,46.2,,,,,,,
2024-04-13 16:54:32.426042+00:00,G27,5160250.687955031,25843785.83549471,-3334040.49009354,23737950.58906486,32.3,,,,,,,
2024-04-13 16:54:32.426042+00:00,G32,7723325.271464239,17815029.76266166,18421385.190355737,21309810.245045133,37.4,,,,,,,
2024-04-13 16:54:33.426042+00:00,G10,14651994.024640074,-4770343.008145368,22100458.82365156,22729539.50836136,43.3,,,,,,,
2024-04-13 16:54:33.426042+00:00,G21,23125939.928288378,-12035517.969615048,4572662.108966638,24069173.19958253,50.2,,,,,,,
2024-04-13 16:54:33.426042+00:00,G27,25058920.724400617,4810973.361517567,8015608.253956335,21207314.32841013,43.7,,,,,,,
2024-04-13 16:54:33.426042+00:00,G32,-1709770.4115007415,17383700.05415933,20114925.22426203,22855986.638387896,33.3,,,,,,,
2024-04-13 16:54:33.426042+00:00,G08,15775965.569384905,2000958.3221270675,21836893.26277033,21691596.928926893,52.2,,,,,,,
2024-04-13 16:54:33.426042+00:00,G10,23080869.363877945,13305987.309040166,-3146004.2738994453,22239256.37101774,47.3,,,,,,,
2024-04-13 16:54:33.426042+00:00,G27,5160022.106096169,25844234.67179959,-3330900.795305369,23737483.512003865,33.3,,,,,,,
2024-04-13 16:54:33.426042+00:00,G32,7721194.705463482,17814182.094694134,18423098.04417328,21310129.234889086,32.4,,,,,,,
2024-04-13 16:54:34.426042+00:00,G10,14652453.93366357,-4767691.389529083,22100759.323515102,22729067.62151595,44.3,,,,,,,
2024-04-13 16:54:34.426042+00:00,G21,23125564.873296898,-12035001.805134648,4575825.872056384,24068702.538683087,50.5,,,,,,,
2024-04-13 16:54:34.426042+00:00,G27,25059754.41480712,4811615.026413113,8012697.880138019,21207530.508660305,45.0,,,,,,,
2024-04-13 16:54:34.426042+00:00,G32,-1711901.1026390726,17385034.698399186,20113545.626534745,22856364.08530247,33.2,,,,,,,
2024-04-13 16:54:34.426042+00:00,G08,15776409.51563575,2003574.934664284,21836420.183461893,21691290.537526667,51.3,,,,,,,
2024-04-13 16:54:34.426042+00:00,G10,23080443.669781342,13306046.621950192,-3149122.8441756824,22239840.35932297,43.6,,,,,,,
2024-04-13 16:54:34.426042+00:00,G27,5159793.507380521,25844683.12923385,-3327761.029795836,23737028.71989616,34.7,,,,,,,
2024-04-13 16:54:34.426042+00:00,G32,7719063.8961410625,17813334.461803008,18424810.51518797,21310411.02086881,35.7,,,,,,,
2024-04-13 16:54:35.426042+00:00,G10,14652914.008738045,-4765039.766205672,22101059.372929443,22728596.67698229,41.7,,,,,,,
2024-04-13 16:54:35.426042+00:00,G21,23125189.519422054,-12034485.391197722,4578989.536794875,24068228.56224227,48.6,,,,,,,
2024-04-13 16:54:35.426042+00:00,G27,25060587.809923664,4812256.495074932,8009787.339366758,21207748.433932256,46.0,,,,,,,
2024-04-13 16:54:35.426042+00:00,G32,-1714031.5719271386,17386369.379234158,20112165.60491873,22856772.419102445,33.2,,,,,,,
2024-04-13 16:54:35.426042+00:00,G08,15776853.60845518,2006191.452626356,21835946.66261864,21690980.237277664,49.3,,,,,,,
2024-04-13 16:54:35.426042+00:00,G10,23080017.630486008,13306105.792986494,-3152241.3495152653,22240414.75000844,40.8,,,,,,,
2024-04-13 16:54:35.426042+00:00,G27,7716932.843886979,17812486.864176903,18426522.60308129,21310705.12670227,42.6,,,,,,,
2024-04-13 16:54:36.426042+00:00,G10,14653374.249863356,-4762388.138209628,22101358.971893217,22728123.289418157,41.6,,,,,,,
2024-04-13 16:54:36.426042+00:00,G21,23124813.866711963,-12033968.727777194,4582153.103059772,24067756.4006241,47.8,,,,,,,
2024-04-13 16:54:36.426042+00:00,G27,25061420.9097182,4812897.767542443,8006876.631675565,21207965.207489837,46.7,,,,,,,
2024-04-13 16:54:36.426042+00:00,G32,-1716161.819537173,17387704.09674189,20110785.159304604,22857181.904616795,38.5,,,,,,,
2024-04-13 16:54:36.426042+00:00,G08,15777297.847819904,2008807.875921516,21835472.70025934,21690669.657825176,47.1,,,,,,,
2024-04-13 16:54:36.426042+00:00,G10,23079591.24600617,13306164.822195748,-3155359.789657256,22240998.459110186,48.5,,,,,,,
2024-04-13 16:54:36.426042+00:00,G27,5159336.257351286,25845578.91103505,-3321481.261876719,23733768.76585336,44.3,,,,,,,
2024-04-13 16:54:36.426042+00:00,G32,7714801.548702973,17811639.301849864,18428234.30784697,21311006.422025435,23.7,,,,,,,
2024-04-13 16:54:37.426042+00:00,G10,14653834.65703083,-4759736.505624562,22101658.12039951,22727649.62265053,43.7,,,,,,,
2024-04-13 16:54:37.426042+00:00,G21,23124437.91521265,-12033451.814843778,4585316.570744954,24067289.64857343,44.7,,,,,,,
2024-04-13 16:54:37.426042+00:00,G27,25062253.714144077,4813538.8438442135,8003965.757148232,21208183.16766222,46.4,,,,,,,
2024-04-13 16:54:37.426042+00:00,G32,-1718291.8454869436,17389038.85090317,20109404.28968303,22857584.54964579,35.3,,,,,,,
2024-04-13 16:54:37.426042+00:00,G08,15777742.233707594,2011424.2044639112,21834998.29640173,21690361.765706223,48.5,,,,,,,
2024-04-13 16:54:37.426042+00:00,G10,23079164.51630829,13306223.70963122,-3158478.1646906543,22241576.75864443,48.0,,,,,,,
2024-04-13 16:54:37.426042+00:00,G27,5159107.60950717,25846026.228399623,-3318341.3086656,23735648.184671417,36.5,,,,,,,
2024-04-13 16:54:37.426042+00:00,G32,7712670.01044814,17810791.774799325,18429945.62959314,21311289.74362433,40.5,,,,,,,
2024-04-13 16:54:38.426042+00:00,G10,14654295.230230082,-4757084.868543865,22101956.818440337,22727178.95732036,45.7,,,,,,,
2024-04-13 16:54:38.426042+00:00,G21,23124061.66494532,-12032934.65233387,4588479.939953472,24066812.07738776,46.8,,,,,,,
2024-04-13 16:54:38.426042+00:00,G27,25063086.223167893,4814179.724018709,8001054.71582249,21208399.90631936,47.1,,,,,,,
2024-04-13 16:54:38.426042+00:00,G32,-1720421.6496953564,17390373.64163696,20108022.996108662,22857986.252363022,40.3,,,,,,,
2024-04-13 16:54:38.426042+00:00,G08,15778186.7661078,2014040.438237688,21834523.45105086,21690051.500357658,43.8,,,,,,,
2024-04-13 16:54:38.426042+00:00,G10,23078737.44139002,13306282.455341808,-3161596.4744764823,22242156.838100884,46.4,,,,,,,
2024-04-13 16:54:38.426042+00:00,G27,5158878.942803452,25846473.170390185,-3315201.260332682,23735184.70235528,36.6,,,,,,,
2024-04-13 16:54:38.426042+00:00,G32,7710538.229433278,17809944.283182144,18431656.56806545,21311593.4121771,39.3,,,,,,,
2024-04-13 16:54:39.426042+00:00,G10,14654755.969465464,-4754433.226976068,22102255.066017263,22726704.97644882,34.2,,,,,,,
2024-04-13 16:54:39.426042+00:00,G21,23123685.11597658,-12032417.240245814,4591643.210407957,24066343.51051444,46.3,,,,,,,
2024-04-13 16:54:39.426042+00:00,G27,25063918.43673856,4814820.408091076,7998143.507797755,21208619.367210478,46.7,,,,,,,
2024-04-13 16:54:39.426042+00:00,G32,-1722551.2321699662,17391708.468917526,20106641.27857886,22858380.486387067,39.6,,,,,,,
2024-04-13 16:54:39.426042+00:00,G08,15778631.44499109,2016656.5771151648,21834048.164232075,21689746.609676152,37.1,,,,,,,
2024-04-13 16:54:39.426042+00:00,G10,23078310.02123754,13306341.059378147,-3164714.718959284,22242737.859869096,46.9,,,,,,,
2024-04-13 16:54:39.426042+00:00,G27,5158650.258991355,25846919.73347343,-3312061.141703328,23734742.19520086,32.6,,,,,,,
2024-04-13 16:54:39.426042+00:00,G32,7708406.205485618,17809096.826963175,18433367.123397484,21311887.79721404,39.8,,,,,,,
2024-04-13 16:54:40.426042+00:00,G10,14655216.874701552,-4751781.581158279,22102552.863106217,22726247.18937934,30.9,,,,,,,
2024-04-13 16:54:40.426042+00:00,G21,23123308.26833701,-12031899.578529123,4594806.3821322825,24065875.222844608,46.5,,,,,,,
2024-04-13 16:54:40.426042+00:00,G27,25064750.354815267,4815460.896093879,7995232.133137842,21208841.829539035,47.2,,,,,,,
2024-04-13 16:54:40.426042+00:00,G32,-1724680.5928589285,17393043.33268215,20105259.13712932,22858769.031640127,32.9,,,,,,,
2024-04-13 16:54:40.426042+00:00,G08,15779076.270322137,2019272.6209344207,21833572.43597703,21689458.7853076,34.1,,,,,,,
2024-04-13 16:54:40.426042+00:00,G10,23077882.25584013,13306399.521789992,-3167832.898063248,22243320.940763,46.2,,,,,,,
2024-04-13 16:54:40.426042+00:00,G27,5158421.557996161,25847365.917689744,-3308920.952527356,23734290.404530607,33.4,,,,,,,
2024-04-13 16:54:40.426042+00:00,G32,7706273.938782313,17808249.406246,18435077.295442387,21312192.408078577,36.0,,,,,,,
2024-04-13 16:54:41.426043+00:00,G10,14655677.945998428,-4749129.930778474,22102850.20974472,22725763.052481078,39.7,,,,,,,
2024-04-13 16:54:41.426043+00:00,G21,23122931.122066498,-12031381.667145437,4597969.455073737,24065405.74855997,47.4,,,,,,,
2024-04-13 16:54:41.426043+00:00,G27,25065581.97738957,4816101.188085055,7992320.591793044,21209055.88086264,42.9,,,,,,,
2024-04-13 16:54:41.426043+00:00,G32,-1726809.731534155,17394378.232757453,20103876.571910348,22859178.51715448,35.2,,,,,,,
2024-04-13 16:54:41.426043+00:00,G08,15779521.242155856,2021888.570063693,21833096.266220856,21689138.92233928,35.2,,,,,,,
2024-04-13 16:54:41.426043+00:00,G10,23077454.14518465,13306457.842628138,-3170951.011726755,22243905.836479552,43.0,,,,,,,
2024-04-13 16:54:41.426043+00:00,G27,5158192.839763435,25847811.72303976,-3305780.692833544,23733825.700699225,36.2,,,,,,,
2024-04-13 16:54:41.426043+00:00,G32,7704141.42922871,17807402.02102658,18436787.084270936,21312488.60793816,39.2,,,,,,,
2024-04-13 16:54:42.426043+00:00,G10,14656139.18327462,-4746478.276338216,22103147.10587909,22725301.94987022,45.4,,,,,,,
2024-04-13 16:54:42.426043+00:00,G21,23122553.67721259,-12030863.506067766,4601132.429113309,24064939.90392062,45.0,,,,,,,
2024-04-13 16:54:42.426043+00:00,G27,25066413.304373063,4816741.284060958,7989408.883993643,21209278.93649861,43.3,,,,,,,
2024-04-13 16:54:42.426043+00:00,G32,-1728938.6483839108,17395713.169231117,20102493.58280188,22859576.939230774,36.7,,,,,,,
2024-04-13 16:54:42.426043+00:00,G08,15779966.360428533,2024504.424174171,21832619.6550255,21688817.837855715,40.5,,,,,,,
2024-04-13 16:54:42.426043+00:00,G10,23077025.68924538,13306516.021944586,-3174069.0599825243,22244483.228602476,45.9,,,,,,,
2024-04-13 16:54:42.426043+00:00,G27,5157964.104241788,25848257.14951823,-3302640.3626923054,23733348.432711072,37.3,,,,,,,
2024-04-13 16:54:42.426043+00:00,G32,7702008.676850181,17806554.671348277,18438496.4898579,21312774.581970148,36.1,,,,,,,
