utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName,GpsTimeNanos,UnixTime,Epoch,tRxGnssNanos,GpsWeekNumber,tRxSeconds,tTxSeconds,prSeconds,PrM,PrSigmaM
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,26,0.0,1,20559,5,50.3,-299.9408874511719,0.210999995470047,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.66,45.3,0.0,0.0,,,C,12650148191556,G,G26,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,2.0559e-05,152696.59212512238,45777286681413.88,1.4989622900000001
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,28,0.0,1,490055,5,50.3,574.4585571289062,0.20499999821186066,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.66,45.3,0.0,0.0,,,C,12650148191556,G,G28,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000490055,152696.59165562637,45777286540662.516,1.4989622900000001
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,31,0.0,1,720351,5,50.5,337.6761169433594,0.19900000095367432,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.66,45.5,0.0,0.0,,,C,12650148191556,G,G31,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000720351,152696.59142533038,45777286471621.516,1.4989622900000001
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,06,0.0,1,508038,21,35.6,-137.72930908203125,0.9600000381469727,16,0.0,0.0,1599750020,,,,0,0.0,3,-53.12,31.6,3800.000732421875,20000.0,,,C,12650148191556,R,R06,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000508038,152696.59163764337,45777286535271.35,6.295641618000001
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,24,0.0,1,414728,21,35.3,-943.2883911132812,50.14250183105469,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.43,30.999999999999996,-1582.0,20000.0,,,I,12650148191556,C,C24,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000414728,152696.59173095337,45777286563244.984,6.295641618000001
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,21,0.0,1,381909,8,45.7,-136.6745147705078,50.64649963378906,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.43,41.400000000000006,-1582.0,20000.0,,,I,12650148191556,C,C21,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.00038190900000000005,152696.5917637724,45777286573083.88,2.3983396640000003
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,04,0.0,1025,927222,10,43.6,347.3335266113281,1.287000060081482,16,0.0,0.0,1575420030,,,,0,0.0,6,-55.99,39.300000000000004,-1466.0,20000.0,,,C,12650148191556,E,E04,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000927222,152696.5912184594,45777286409603.16,2.9979245800000003
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,10,0.0,1025,672114,11,43.0,520.500732421875,1.224000096321106,16,0.0,0.0,1575420030,,,,0,0.0,6,-55.99,38.7,-1466.0,20000.0,,,C,12650148191556,E,E10,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000672114,152696.5914735674,45777286486082.61,3.2977170380000005
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,31,0.0,1025,545979,12,42.1,-418.436767578125,0.9739999771118164,16,0.0,0.0,1575420030,,,,0,0.0,6,-55.99,37.800000000000004,-1466.0,20000.0,,,C,12650148191556,E,E31,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.000545979,152696.59159970237,45777286523896.92,3.5975094960000007
1715019878592,12023684000000,,0.0,-1399043072908145672,-0.7385520935058594,15000060.081481934,-7.616690226376673,10.072168322019868,1,36,0.0,1025,642632,9,45.2,-185.49826049804688,1.3070001602172852,16,0.0,0.0,1575420030,,,,0,0.0,6,-55.99,40.900000000000006,-1466.0,20000.0,,,C,12650148191556,E,E36,1.3990550965921457e+18,2024-05-06 18:24:56.592145664+00:00,0,1.3990550965921457e+18,2313.0,152696.59214568138,0.0006426320000000001,152696.5915030494,45777286494921.09,2.6981321220000005
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,02,0.0,35,8076442,6,49.3,352.6878662109375,0.03479208052158356,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.3,0.0,0.0,,,C,12651146342337,G,G02,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.008076442,152697.58406923938,45777584058778.914,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,03,0.0,35,10147351,6,48.7,-117.91407012939452,0.017305873334407806,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,43.7,0.0,0.0,,,C,12651146342337,G,G03,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.010147351,152697.5819983304,45777583437936.02,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,04,0.0,35,10439920,6,48.9,-80.08171844482422,0.032305873930454254,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,43.9,0.0,0.0,,,C,12651146342337,G,G04,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.01043992,152697.58170576137,45777583350226.04,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,06,0.0,35,14444884,5,50.1,-667.8943481445312,0.025506641715765,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,45.1,0.0,0.0,,,C,12651146342337,G,G06,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.014444884000000002,152697.57770079738,45777582149568.04,1.4989622900000001
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,09,0.0,35,2851586,6,49.4,-428.4249267578125,0.043792080134153366,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.4,0.0,0.0,,,C,12651146342337,G,G09,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.002851586,152697.58929409538,45777585625151.336,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,16,0.0,35,13345366,6,49.5,-431.9541015625,0.027292080223560333,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.5,0.0,0.0,,,C,12651146342337,G,G16,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.013345366,152697.5788003154,45777582479195.24,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,17,0.0,35,19880439,6,49.5,121.7031021118164,0.04829208180308342,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.5,0.0,0.0,,,C,12651146342337,G,G17,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.019880439,152697.57226524237,45777580520029.64,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,19,0.0,35,18872501,6,49.6,-106.40039825439452,0.01979207992553711,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.6,0.0,0.0,,,C,12651146342337,G,G19,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.018872501,152697.57327318037,45777580822201.85,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,21,0.0,35,4851202,6,49.3,468.2091674804688,0.040792081505060196,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.3,0.0,0.0,,,C,12651146342337,G,G21,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.004851202000000001,152697.5872944794,45777585025681.55,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,26,0.0,35,17021614,6,49.7,-299.9489440917969,0.021292081102728844,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.7,0.0,0.0,,,C,12651146342337,G,G26,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.017021614,152697.57512406737,45777581377083.81,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,28,0.0,35,17488186,6,49.5,574.6074829101562,0.021292081102728844,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.5,0.0,0.0,,,C,12651146342337,G,G28,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.017488186000000003,152697.5746574954,45777581237209.055,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,31,0.0,35,5719268,6,49.2,337.71685791015625,0.03929208219051361,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.86,44.2,0.0,0.0,,,C,12651146342337,G,G31,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.0057192680000000004,152697.58642641339,45777584765441.91,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,22,0.0,35,19946207,21,35.8,-665.44677734375,0.5699999928474426,16,0.0,0.0,1600312450,,,,0,0.0,3,-53.07,31.799999999999997,3800.000732421875,20000.0,,,C,12651146342337,R,R22,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.019946207,152697.57219947438,45777580500312.89,6.295641618000001
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,16,0.0,35,3184268,8,45.6,-644.78955078125,0.2840000092983246,16,0.0,0.0,1601437440,,,,0,0.0,3,-53.07,41.6,3800.000732421875,20000.0,,,C,12651146342337,R,R16,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.003184268,152697.5889614134,45777585525415.79,2.3983396640000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,15,0.0,35,4501725,6,47.1,-118.40118408203124,0.2524999976158142,16,0.0,0.0,1602000000,,,,0,0.0,3,-53.07,43.1,3800.000732421875,20000.0,,,C,12651146342337,R,R15,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.004501725000000001,152697.5876439564,45777585130452.12,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,05,0.0,35,5771906,6,48.2,362.54296875,0.23100000619888306,16,0.0,0.0,1602562560,,,,0,0.0,3,-53.07,44.2,3800.000732421875,20000.0,,,C,12651146342337,R,R05,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.005771906,152697.58637377538,45777584749661.43,1.7987547480000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,21,0.0,35,10281926,14,39.5,-70.5168685913086,0.41350001096725464,16,0.0,0.0,1604249980,,,,0,0.0,3,-53.07,35.5,3800.000732421875,20000.0,,,C,12651146342337,R,R21,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.010281926,152697.5818637554,45777583397591.45,4.197094412
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,07,0.0,35,19186832,7,46.8,-401.15240478515625,0.23999999463558197,16,0.0,0.0,1604812540,,,,0,0.0,3,-53.07,42.8,3800.000732421875,20000.0,,,C,12651146342337,R,R07,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.019186832,152697.57295884937,45777580727967.79,2.098547206
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,36,0.0,1,689710,5,49.7,64.96696472167969,50.37049865722656,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.74,45.400000000000006,-1582.0,20000.0,,,I,12651146342337,C,C36,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.0006897100000000001,152697.5914559714,45777586273265.46,1.4989622900000001
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,21,0.0,35,1382419,8,46.1,-149.60836791992188,0.5220000147819519,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.74,41.800000000000004,-1582.0,20000.0,,,I,12651146342337,C,C21,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.0013824190000000002,152697.5907632624,45777586065596.52,2.3983396640000003
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,10,0.0,3107,11670358,13,40.6,521.889892578125,0.41600000858306885,16,0.0,0.0,1575420030,,,,0,0.0,6,-56.09,36.300000000000004,1626239.125,1439.9134521484375,,,C,12651146342337,E,E10,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.011670358,152697.58047532337,45777582981350.0,3.8973019540000005
1715019879592,12024684000000,,0.0,-1399043072908265155,-0.7326316833496094,15000329.971313477,-89.34627486682388,18.05599342846141,1,36,0.0,3107,17643266,11,42.4,-185.9139709472656,0.009698336943984032,16,0.0,0.0,1575420030,,,,0,0.0,6,-56.09,38.1,1626239.125,1439.9134521484375,,,C,12651146342337,E,E36,1.3990550975922652e+18,2024-05-06 18:24:57.592265216+00:00,1,1.3990550975921457e+18,2313.0,152697.59214568138,0.017643266,152697.57450241537,45777581190717.234,3.2977170380000005
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,02,0.0,35,8075323,6,49.6,352.5431213378906,0.03479208052158356,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,44.6,0.0,0.0,,,C,12652141704264,G,G02,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.008075323,152698.58407035837,45777883851572.38,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,03,0.0,35,10147833,5,50.3,-118.11071014404295,0.03150664269924164,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,45.3,0.0,0.0,,,C,12652141704264,G,G03,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.010147833,152698.58199784838,45777883230249.516,1.4989622900000001
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,04,0.0,35,10440252,6,49.5,-80.24356842041016,0.03179208189249039,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,44.5,0.0,0.0,,,C,12652141704264,G,G04,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.010440252,152698.5817054294,45777883142584.51,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,06,0.0,35,14447166,6,48.8,-668.1034545898438,0.026305874809622765,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,43.8,0.0,0.0,,,C,12652141704264,G,G06,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.014447166000000001,152698.57769851538,45777881941341.91,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,09,0.0,35,2853077,6,49.8,-428.60546875,0.043792080134153366,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,44.8,0.0,0.0,,,C,12652141704264,G,G09,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.0028530770000000003,152698.5892926044,45777885417162.35,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,16,0.0,35,13346871,6,48.8,-432.2164001464844,0.02780587412416935,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,43.8,0.0,0.0,,,C,12652141704264,G,G16,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.013346871000000001,152698.57879881037,45777882271202.05,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,17,0.0,35,19880106,6,49.0,121.56248474121094,0.04829208180308342,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,44.0,0.0,0.0,,,C,12652141704264,G,G17,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.019880106,152698.57226557538,45777880312587.47,1.7987547480000003
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,19,0.0,35,18872922,5,50.5,-106.52281951904295,0.01950664073228836,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,45.5,0.0,0.0,,,C,12652141704264,G,G19,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.018872922,152698.5732727594,45777880614533.64,1.4989622900000001
1715019880592,12025684000000,,0.0,-1399043072908145632,-0.6842308044433594,15000072.479248047,-8.111624815213613,10.221069162559907,1,21,0.0,35,4849701,6,49.7,468.0397644042969,0.040792081505060196,16,0.0,0.0,1575420030,,,,0,0.0,1,-53.81,44.7,0.0,0.0,,,C,12652141704264,G,G21,1.3990550985921457e+18,2024-05-06 18:24:58.592145664+00:00,2,1.3990550985921457e+18,2313.0,152698.59214568138,0.0048497010000000005,152698.58729598037,45777884818589.53,1.7987547480000003
